T1,T2,T3,T4
1.386775622,1.386775622,1.386775622,1.386775622
1.313248604,1.313248604,1.313248604,1.313248604
1.432595935,1.432595935,1.432595935,1.432595935
1.646503413,1.646503413,1.646503413,1.646503413
1.753252532,1.753252532,1.753252532,1.753252532
1.874101752,1.874101752,1.874101752,1.874101752
2.004561455,2.004561455,2.004561455,2.004561455
2.44383918,2.44383918,2.44383918,2.44383918
2.99161533,2.99161533,2.99161533,2.99161533
2.650793569,2.650793569,2.650793569,2.650793569
2.210975538,2.210975538,2.210975538,2.210975538
2.18539662,2.18539662,2.18539662,2.18539662
2.268960749,2.268960749,2.268960749,2.268960749
2.233755299,2.233755299,2.233755299,2.233755299
2.136823959,2.136823959,2.136823959,2.136823959
2.083701498,2.083701498,2.083701498,2.083701498
2.113003709,2.113003709,2.113003709,2.113003709
2.415891745,2.415891745,2.415891745,2.415891745
2.072700129,2.072700129,2.072700129,2.072700129
1.87678723,1.87678723,1.87678723,1.87678723
1.688172468,1.688172468,1.688172468,1.688172468
1.562649071,1.562649071,1.562649071,1.562649071
1.529175541,1.529175541,1.529175541,1.529175541
1.492908204,1.492908204,1.492908204,1.492908204
1.350482874,1.350482874,1.350482874,1.350482874
1.307472417,1.307472417,1.307472417,1.307472417
1.430338421,1.430338421,1.430338421,1.430338421
1.630648657,1.630648657,1.630648657,1.630648657
1.762424351,1.762424351,1.762424351,1.762424351
1.893524664,1.893524664,1.893524664,1.893524664
2.06510108,2.06510108,2.06510108,2.06510108
2.312479414,2.312479414,2.312479414,2.312479414
2.726500532,2.726500532,2.726500532,2.726500532
2.354008043,2.354008043,2.354008043,2.354008043
1.980354699,1.980354699,1.980354699,1.980354699
1.974602585,1.974602585,1.974602585,1.974602585
2.034672787,2.034672787,2.034672787,2.034672787
2.1097699,2.1097699,2.1097699,2.1097699
2.078981849,2.078981849,2.078981849,2.078981849
2.064285272,2.064285272,2.064285272,2.064285272
2.027781217,2.027781217,2.027781217,2.027781217
2.207787201,2.207787201,2.207787201,2.207787201
1.84559395,1.84559395,1.84559395,1.84559395
1.654365928,1.654365928,1.654365928,1.654365928
1.487959861,1.487959861,1.487959861,1.487959861
1.447812756,1.447812756,1.447812756,1.447812756
1.490876709,1.490876709,1.490876709,1.490876709
1.49507745,1.49507745,1.49507745,1.49507745
1.439962278,1.439962278,1.439962278,1.439962278
1.326166452,1.326166452,1.326166452,1.326166452
1.400271223,1.400271223,1.400271223,1.400271223
1.505594684,1.505594684,1.505594684,1.505594684
1.533591602,1.533591602,1.533591602,1.533591602
1.527658941,1.527658941,1.527658941,1.527658941
1.698212254,1.698212254,1.698212254,1.698212254
2.012996372,2.012996372,2.012996372,2.012996372
2.529195411,2.529195411,2.529195411,2.529195411
2.280938412,2.280938412,2.280938412,2.280938412
1.931935837,1.931935837,1.931935837,1.931935837
1.933209033,1.933209033,1.933209033,1.933209033
2.077819657,2.077819657,2.077819657,2.077819657
2.058351273,2.058351273,2.058351273,2.058351273
2.047261637,2.047261637,2.047261637,2.047261637
2.016777173,2.016777173,2.016777173,2.016777173
2.023969656,2.023969656,2.023969656,2.023969656
2.244070587,2.244070587,2.244070587,2.244070587
1.860174174,1.860174174,1.860174174,1.860174174
1.666703349,1.666703349,1.666703349,1.666703349
1.496762561,1.496762561,1.496762561,1.496762561
1.399828547,1.399828547,1.399828547,1.399828547
1.422676514,1.422676514,1.422676514,1.422676514
1.460246469,1.460246469,1.460246469,1.460246469
1.413484634,1.413484634,1.413484634,1.413484634
1.367720492,1.367720492,1.367720492,1.367720492
1.422259249,1.422259249,1.422259249,1.422259249
1.467025699,1.467025699,1.467025699,1.467025699
1.466585697,1.466585697,1.466585697,1.466585697
1.502974737,1.502974737,1.502974737,1.502974737
1.632345805,1.632345805,1.632345805,1.632345805
1.951318628,1.951318628,1.951318628,1.951318628
2.375426341,2.375426341,2.375426341,2.375426341
2.033237767,2.033237767,2.033237767,2.033237767
1.77285733,1.77285733,1.77285733,1.77285733
1.882616913,1.882616913,1.882616913,1.882616913
2.073721895,2.073721895,2.073721895,2.073721895
2.05978763,2.05978763,2.05978763,2.05978763
2.021926124,2.021926124,2.021926124,2.021926124
2.009973871,2.009973871,2.009973871,2.009973871
2.061808426,2.061808426,2.061808426,2.061808426
2.203492842,2.203492842,2.203492842,2.203492842
1.840704453,1.840704453,1.840704453,1.840704453
1.652272913,1.652272913,1.652272913,1.652272913
1.433705968,1.433705968,1.433705968,1.433705968
1.394541845,1.394541845,1.394541845,1.394541845
1.38030533,1.38030533,1.38030533,1.38030533
1.451993437,1.451993437,1.451993437,1.451993437
1.395556924,1.395556924,1.395556924,1.395556924
1.314052375,1.314052375,1.314052375,1.314052375
1.384447226,1.384447226,1.384447226,1.384447226
1.450645348,1.450645348,1.450645348,1.450645348
1.468865947,1.468865947,1.468865947,1.468865947
1.535322185,1.535322185,1.535322185,1.535322185
1.629527924,1.629527924,1.629527924,1.629527924
1.880669673,1.880669673,1.880669673,1.880669673
2.317211099,2.317211099,2.317211099,2.317211099
2.041175176,2.041175176,2.041175176,2.041175176
1.740789396,1.740789396,1.740789396,1.740789396
1.868873895,1.868873895,1.868873895,1.868873895
2.039696023,2.039696023,2.039696023,2.039696023
2.11092808,2.11092808,2.11092808,2.11092808
2.087380657,2.087380657,2.087380657,2.087380657
1.991865613,1.991865613,1.991865613,1.991865613
2.026664496,2.026664496,2.026664496,2.026664496
2.257578224,2.257578224,2.257578224,2.257578224
1.788801691,1.788801691,1.788801691,1.788801691
1.617321567,1.617321567,1.617321567,1.617321567
1.444411774,1.444411774,1.444411774,1.444411774
1.408845229,1.408845229,1.408845229,1.408845229
1.405353304,1.405353304,1.405353304,1.405353304
1.417519539,1.417519539,1.417519539,1.417519539
1.382162964,1.382162964,1.382162964,1.382162964
1.312566535,1.312566535,1.312566535,1.312566535
1.361810566,1.361810566,1.361810566,1.361810566
1.40519148,1.40519148,1.40519148,1.40519148
1.454040981,1.454040981,1.454040981,1.454040981
1.477153752,1.477153752,1.477153752,1.477153752
1.553013177,1.553013177,1.553013177,1.553013177
1.878646202,1.878646202,1.878646202,1.878646202
2.376963002,2.376963002,2.376963002,2.376963002
2.016088418,2.016088418,2.016088418,2.016088418
1.695438507,1.695438507,1.695438507,1.695438507
1.835626384,1.835626384,1.835626384,1.835626384
1.958674272,1.958674272,1.958674272,1.958674272
2.023258164,2.023258164,2.023258164,2.023258164
2.026022549,2.026022549,2.026022549,2.026022549
1.971206952,1.971206952,1.971206952,1.971206952
2.027182066,2.027182066,2.027182066,2.027182066
2.178827361,2.178827361,2.178827361,2.178827361
1.83661204,1.83661204,1.83661204,1.83661204
1.636573294,1.636573294,1.636573294,1.636573294
1.456912357,1.456912357,1.456912357,1.456912357
1.428852581,1.428852581,1.428852581,1.428852581
1.414402084,1.414402084,1.414402084,1.414402084
1.436419532,1.436419532,1.436419532,1.436419532
1.395860511,1.395860511,1.395860511,1.395860511
1.341803214,1.341803214,1.341803214,1.341803214
1.422597608,1.422597608,1.422597608,1.422597608
1.447737862,1.447737862,1.447737862,1.447737862
1.449955255,1.449955255,1.449955255,1.449955255
1.475306816,1.475306816,1.475306816,1.475306816
1.592709582,1.592709582,1.592709582,1.592709582
1.878800002,1.878800002,1.878800002,1.878800002
2.29206817,2.29206817,2.29206817,2.29206817
2.015520027,2.015520027,2.015520027,2.015520027
1.738530545,1.738530545,1.738530545,1.738530545
1.814932951,1.814932951,1.814932951,1.814932951
1.977736089,1.977736089,1.977736089,1.977736089
1.979581687,1.979581687,1.979581687,1.979581687
1.972675406,1.972675406,1.972675406,1.972675406
1.931578754,1.931578754,1.931578754,1.931578754
2.047850089,2.047850089,2.047850089,2.047850089
2.191750559,2.191750559,2.191750559,2.191750559
1.817080799,1.817080799,1.817080799,1.817080799
1.613112802,1.613112802,1.613112802,1.613112802
1.453340188,1.453340188,1.453340188,1.453340188
1.375834436,1.375834436,1.375834436,1.375834436
1.368581771,1.368581771,1.368581771,1.368581771
1.357776998,1.357776998,1.357776998,1.357776998
1.266687377,1.266687377,1.266687377,1.266687377
1.234228926,1.234228926,1.234228926,1.234228926
1.387884318,1.387884318,1.387884318,1.387884318
1.580384198,1.580384198,1.580384198,1.580384198
1.697666599,1.697666599,1.697666599,1.697666599
1.821258805,1.821258805,1.821258805,1.821258805
1.913295298,1.913295298,1.913295298,1.913295298
2.308650467,2.308650467,2.308650467,2.308650467
2.789912871,2.789912871,2.789912871,2.789912871
2.442991275,2.442991275,2.442991275,2.442991275
2.066429108,2.066429108,2.066429108,2.066429108
2.070124316,2.070124316,2.070124316,2.070124316
2.141984946,2.141984946,2.141984946,2.141984946
2.059463982,2.059463982,2.059463982,2.059463982
1.988443232,1.988443232,1.988443232,1.988443232
1.958235608,1.958235608,1.958235608,1.958235608
2.000141381,2.000141381,2.000141381,2.000141381
2.274103013,2.274103013,2.274103013,2.274103013
1.954563136,1.954563136,1.954563136,1.954563136
1.683682851,1.683682851,1.683682851,1.683682851
1.480648351,1.480648351,1.480648351,1.480648351
1.406272091,1.406272091,1.406272091,1.406272091
1.384580965,1.384580965,1.384580965,1.384580965
1.363710997,1.363710997,1.363710997,1.363710997
1.247720515,1.247720515,1.247720515,1.247720515
1.134644205,1.134644205,1.134644205,1.134644205
1.285711747,1.285711747,1.285711747,1.285711747
1.445154025,1.445154025,1.445154025,1.445154025
1.641331727,1.641331727,1.641331727,1.641331727
1.71661875,1.71661875,1.71661875,1.71661875
1.945443475,1.945443475,1.945443475,1.945443475
2.241049423,2.241049423,2.241049423,2.241049423
2.573647574,2.573647574,2.573647574,2.573647574
2.234419982,2.234419982,2.234419982,2.234419982
1.798203542,1.798203542,1.798203542,1.798203542
1.853622301,1.853622301,1.853622301,1.853622301
1.991376128,1.991376128,1.991376128,1.991376128
2.041379797,2.041379797,2.041379797,2.041379797
2.038456262,2.038456262,2.038456262,2.038456262
1.989729801,1.989729801,1.989729801,1.989729801
1.978288431,1.978288431,1.978288431,1.978288431
2.165001425,2.165001425,2.165001425,2.165001425
1.810614519,1.810614519,1.810614519,1.810614519
1.59155274,1.59155274,1.59155274,1.59155274
1.437118987,1.437118987,1.437118987,1.437118987
1.40680036,1.40680036,1.40680036,1.40680036
1.40986432,1.40986432,1.40986432,1.40986432
1.458017041,1.458017041,1.458017041,1.458017041
1.407342003,1.407342003,1.407342003,1.407342003
1.32607016,1.32607016,1.32607016,1.32607016
1.391009798,1.391009798,1.391009798,1.391009798
1.480094672,1.480094672,1.480094672,1.480094672
1.534702973,1.534702973,1.534702973,1.534702973
1.535875864,1.535875864,1.535875864,1.535875864
1.669748586,1.669748586,1.669748586,1.669748586
2.024566132,2.024566132,2.024566132,2.024566132
2.448281989,2.448281989,2.448281989,2.448281989
2.106106789,2.106106789,2.106106789,2.106106789
1.822749994,1.822749994,1.822749994,1.822749994
1.804652435,1.804652435,1.804652435,1.804652435
2.041187212,2.041187212,2.041187212,2.041187212
2.071792041,2.071792041,2.071792041,2.071792041
2.016692918,2.016692918,2.016692918,2.016692918
2.055553454,2.055553454,2.055553454,2.055553454
2.11580554,2.11580554,2.11580554,2.11580554
2.308389676,2.308389676,2.308389676,2.308389676
1.922271858,1.922271858,1.922271858,1.922271858
1.653598266,1.653598266,1.653598266,1.653598266
1.489524608,1.489524608,1.489524608,1.489524608
1.478759957,1.478759957,1.478759957,1.478759957
1.484181735,1.484181735,1.484181735,1.484181735
1.496349308,1.496349308,1.496349308,1.496349308
1.44973726,1.44973726,1.44973726,1.44973726
1.341755068,1.341755068,1.341755068,1.341755068
1.383845401,1.383845401,1.383845401,1.383845401
1.45317034,1.45317034,1.45317034,1.45317034
1.455663235,1.455663235,1.455663235,1.455663235
1.49757302,1.49757302,1.49757302,1.49757302
1.60606342,1.60606342,1.60606342,1.60606342
1.971648291,1.971648291,1.971648291,1.971648291
2.432281457,2.432281457,2.432281457,2.432281457
2.134012766,2.134012766,2.134012766,2.134012766
1.855566866,1.855566866,1.855566866,1.855566866
1.864251876,1.864251876,1.864251876,1.864251876
2.022125395,2.022125395,2.022125395,2.022125395
2.070172462,2.070172462,2.070172462,2.070172462
2.055344821,2.055344821,2.055344821,2.055344821
2.056761117,2.056761117,2.056761117,2.056761117
2.107168677,2.107168677,2.107168677,2.107168677
2.257845702,2.257845702,2.257845702,2.257845702
1.886060692,1.886060692,1.886060692,1.886060692
1.672591877,1.672591877,1.672591877,1.672591877
1.518089917,1.518089917,1.518089917,1.518089917
1.497836485,1.497836485,1.497836485,1.497836485
1.494852769,1.494852769,1.494852769,1.494852769
1.524993523,1.524993523,1.524993523,1.524993523
1.442793532,1.442793532,1.442793532,1.442793532
1.383172694,1.383172694,1.383172694,1.383172694
1.409651675,1.409651675,1.409651675,1.409651675
1.437751573,1.437751573,1.437751573,1.437751573
1.461494254,1.461494254,1.461494254,1.461494254
1.444635118,1.444635118,1.444635118,1.444635118
1.626992233,1.626992233,1.626992233,1.626992233
1.954095049,1.954095049,1.954095049,1.954095049
2.420409448,2.420409448,2.420409448,2.420409448
2.099268715,2.099268715,2.099268715,2.099268715
1.735398378,1.735398378,1.735398378,1.735398378
1.890234685,1.890234685,1.890234685,1.890234685
2.072512894,2.072512894,2.072512894,2.072512894
2.125991101,2.125991101,2.125991101,2.125991101
2.093352103,2.093352103,2.093352103,2.093352103
2.12819512,2.12819512,2.12819512,2.12819512
2.099429202,2.099429202,2.099429202,2.099429202
2.336543069,2.336543069,2.336543069,2.336543069
1.925813267,1.925813267,1.925813267,1.925813267
1.717891945,1.717891945,1.717891945,1.717891945
1.529372138,1.529372138,1.529372138,1.529372138
1.525614072,1.525614072,1.525614072,1.525614072
1.52248458,1.52248458,1.52248458,1.52248458
1.525244952,1.525244952,1.525244952,1.525244952
1.468637253,1.468637253,1.468637253,1.468637253
1.364504069,1.364504069,1.364504069,1.364504069
1.43738914,1.43738914,1.43738914,1.43738914
1.448367773,1.448367773,1.448367773,1.448367773
1.412934967,1.412934967,1.412934967,1.412934967
1.487485088,1.487485088,1.487485088,1.487485088
1.678286483,1.678286483,1.678286483,1.678286483
1.998235601,1.998235601,1.998235601,1.998235601
2.441792974,2.441792974,2.441792974,2.441792974
2.163046161,2.163046161,2.163046161,2.163046161
1.836061035,1.836061035,1.836061035,1.836061035
1.879035383,1.879035383,1.879035383,1.879035383
2.043412629,2.043412629,2.043412629,2.043412629
2.07932957,2.07932957,2.07932957,2.07932957
2.060711767,2.060711767,2.060711767,2.060711767
2.055762087,2.055762087,2.055762087,2.055762087
2.152603822,2.152603822,2.152603822,2.152603822
2.338006173,2.338006173,2.338006173,2.338006173
1.935285999,1.935285999,1.935285999,1.935285999
1.728532218,1.728532218,1.728532218,1.728532218
1.556527838,1.556527838,1.556527838,1.556527838
1.532897497,1.532897497,1.532897497,1.532897497
1.528177848,1.528177848,1.528177848,1.528177848
1.560011738,1.560011738,1.560011738,1.560011738
1.50108768,1.50108768,1.50108768,1.50108768
1.38970718,1.38970718,1.38970718,1.38970718
1.484708667,1.484708667,1.484708667,1.484708667
1.494082432,1.494082432,1.494082432,1.494082432
1.493318783,1.493318783,1.493318783,1.493318783
1.530561077,1.530561077,1.530561077,1.530561077
1.650478136,1.650478136,1.650478136,1.650478136
2.069955805,2.069955805,2.069955805,2.069955805
2.468388308,2.468388308,2.468388308,2.468388308
2.140347981,2.140347981,2.140347981,2.140347981
1.796682929,1.796682929,1.796682929,1.796682929
1.922037815,1.922037815,1.922037815,1.922037815
2.117528099,2.117528099,2.117528099,2.117528099
2.14252124,2.14252124,2.14252124,2.14252124
2.021552992,2.021552992,2.021552992,2.021552992
2.046972761,2.046972761,2.046972761,2.046972761
2.172508194,2.172508194,2.172508194,2.172508194
2.37838331,2.37838331,2.37838331,2.37838331
1.992207985,1.992207985,1.992207985,1.992207985
1.786498706,1.786498706,1.786498706,1.786498706
1.608631208,1.608631208,1.608631208,1.608631208
1.54769839,1.54769839,1.54769839,1.54769839
1.549554687,1.549554687,1.549554687,1.549554687
1.534419447,1.534419447,1.534419447,1.534419447
1.338704482,1.338704482,1.338704482,1.338704482
1.286944821,1.286944821,1.286944821,1.286944821
1.482128842,1.482128842,1.482128842,1.482128842
1.652441424,1.652441424,1.652441424,1.652441424
1.771001032,1.771001032,1.771001032,1.771001032
1.892472138,1.892472138,1.892472138,1.892472138
2.084178946,2.084178946,2.084178946,2.084178946
2.464057839,2.464057839,2.464057839,2.464057839
2.93247194,2.93247194,2.93247194,2.93247194
2.529171338,2.529171338,2.529171338,2.529171338
2.094288276,2.094288276,2.094288276,2.094288276
